date,team,line
03/11/13,UTA,-11.0
03/11/13,DET,11.0
03/11/13,PHI,6.0
03/11/13,BKN,-6.0
03/11/13,SAS,-2.5
03/11/13,OKC,2.5
03/11/13,PHX,9.0
03/11/13,DEN,-9.0
03/11/13,GSW,-3.0
03/11/13,NYK,3.0
03/12/13,CHA,10.5
03/12/13,BOS,-10.5
03/12/13,MIL,-2.0
03/12/13,DAL,2.0
03/12/13,CLE,1.0
03/12/13,WAS,-1.0
03/12/13,MIA,-10.0
03/12/13,ATL,10.0
03/12/13,ORL,8.5
03/12/13,LAL,-8.5
03/12/13,BKN,-6.0
03/12/13,NOP,6.0
03/12/13,MIN,8.5
03/12/13,SAS,-8.5
03/12/13,POR,1.5
03/12/13,MEM,-1.5
03/13/13,BOS,-5.5
03/13/13,TOR,5.5
03/13/13,LAC,-6.0
03/13/13,MEM,6.0
03/13/13,ATL,2.0
03/13/13,LAL,-2.0
03/13/13,SAC,3.0
03/13/13,CHI,-3.0
03/13/13,DEN,-8.5
03/13/13,NYK,8.5
03/13/13,IND,-15.0
03/13/13,MIN,15.0
03/13/13,HOU,-12.0
03/13/13,PHX,12.0
03/13/13,PHI,8.0
03/13/13,MIA,-8.0
03/13/13,OKC,-13.5
03/13/13,UTA,13.5
03/13/13,GSW,-11.0
03/13/13,DET,11.0
03/13/13,WAS,1.0
03/13/13,MIL,-1.0
03/14/13,SAS,-8.5
03/14/13,DAL,8.5
03/14/13,POR,-6.0
03/14/13,NYK,6.0
03/15/13,MIL,6.0
03/15/13,MIA,-6.0
03/15/13,ATL,-9.0
03/15/13,PHX,9.0
03/15/13,DAL,-8.0
03/15/13,CLE,8.0
03/15/13,DEN,-5.0
03/15/13,MEM,5.0
03/15/13,IND,-8.5
03/15/13,LAL,8.5
03/15/13,TOR,-12.5
03/15/13,CHA,12.5
03/15/13,HOU,-14.0
03/15/13,MIN,14.0
03/15/13,OKC,-17.0
03/15/13,ORL,17.0
03/15/13,GSW,-4.0
03/15/13,CHI,4.0
03/15/13,WAS,-3.5
03/15/13,NOP,3.5
03/16/13,BOS,-15.5
03/16/13,CHA,15.5
03/16/13,UTA,-2.5
03/16/13,MEM,2.5
03/16/13,PHI,4.5
03/16/13,IND,-4.5
03/16/13,SAS,-14.0
03/16/13,CLE,14.0
03/16/13,POR,-10.5
03/16/13,DET,10.5
03/16/13,WAS,-7.5
03/16/13,PHX,7.5
03/17/13,MIL,-9.0
03/17/13,ORL,9.0
03/17/13,LAC,-13.0
03/17/13,NYK,13.0
03/17/13,LAL,-8.5
03/17/13,SAC,8.5
03/17/13,DAL,5.5
03/17/13,OKC,-5.5
03/17/13,BKN,-4.0
03/17/13,ATL,4.0
03/17/13,TOR,7.5
03/17/13,MIA,-7.5
03/17/13,HOU,-7.5
03/17/13,GSW,7.5
03/17/13,MIN,0.0
03/17/13,NOP,0.0
03/18/13,CHA,6.5
03/18/13,WAS,-6.5
03/18/13,CHI,3.5
03/18/13,DEN,-3.5
03/18/13,CLE,7.5
03/18/13,IND,-7.5
03/18/13,BOS,5.0
03/18/13,MIA,-5.0
03/18/13,MEM,-14.0
03/18/13,MIN,14.0
03/18/13,ATL,-4.0
03/18/13,DAL,4.0
03/18/13,NOP,3.5
03/18/13,GSW,-3.5
03/18/13,UTA,-10.5
03/18/13,NYK,10.5
03/18/13,DET,4.5
03/18/13,BKN,-4.5
03/18/13,PHI,-1.0
03/18/13,POR,1.0
03/18/13,PHX,3.0
03/18/13,LAL,-3.0
03/19/13,MIL,-5.5
03/19/13,POR,5.5
03/19/13,SAC,9.0
03/19/13,LAC,-9.0
03/19/13,IND,-11.5
03/19/13,ORL,11.5
03/19/13,OKC,-9.0
03/19/13,DEN,9.0
03/20/13,CHA,6.5
03/20/13,TOR,-6.5
03/20/13,CLE,11.0
03/20/13,MIA,-11.0
03/20/13,LAC,-10.5
03/20/13,PHI,10.5
03/20/13,MEM,-1.0
03/20/13,OKC,1.0
03/20/13,ATL,-6.0
03/20/13,MIL,6.0
03/20/13,NOP,4.5
03/20/13,BOS,-4.5
03/20/13,NYK,-10.5
03/20/13,ORL,10.5
03/20/13,DAL,-3.5
03/20/13,BKN,3.5
03/20/13,HOU,-7.5
03/20/13,UTA,7.5
03/20/13,SAS,-8.5
03/20/13,GSW,8.5
03/20/13,PHX,0.0
03/20/13,WAS,0.0
03/21/13,CHI,-5.5
03/21/13,POR,5.5
03/21/13,SAC,-6.0
03/21/13,MIN,6.0
03/21/13,DEN,-14.0
03/21/13,PHI,14.0
03/22/13,ATL,-7.5
03/22/13,POR,7.5
03/22/13,MIA,-15.5
03/22/13,DET,15.5
03/22/13,NOP,6.0
03/22/13,MEM,-6.0
03/22/13,LAL,-8.5
03/22/13,WAS,8.5
03/22/13,ORL,13.0
03/22/13,OKC,-13.0
03/22/13,DAL,-4.5
03/22/13,BOS,4.5
03/22/13,IND,-8.0
03/22/13,MIL,8.0
03/22/13,TOR,0.0
03/22/13,NYK,0.0
03/22/13,HOU,-12.5
03/22/13,CLE,12.5
03/22/13,SAS,-11.0
03/22/13,UTA,11.0
03/22/13,PHX,-1.5
03/22/13,MIN,1.5
03/23/13,CHA,-1.0
03/23/13,DET,1.0
03/23/13,CHI,-3.0
03/23/13,IND,3.0
03/23/13,LAC,-8.0
03/23/13,BKN,8.0
03/23/13,MEM,-7.5
03/23/13,BOS,7.5
03/23/13,NYK,-7.0
03/23/13,TOR,7.0
03/23/13,DEN,-12.0
03/23/13,SAC,12.0
03/23/13,GSW,-8.5
03/23/13,WAS,8.5
03/24/13,MIL,-2.5
03/24/13,ATL,2.5
03/24/13,MIA,-17.0
03/24/13,CHA,17.0
03/24/13,SAC,-3.0
03/24/13,PHI,3.0
03/24/13,DAL,-6.0
03/24/13,UTA,6.0
03/24/13,HOU,1.0
03/24/13,SAS,-1.0
03/24/13,PHX,5.5
03/24/13,BKN,-5.5
03/24/13,OKC,-11.5
03/24/13,POR,11.5
03/24/13,MIN,-2.0
03/24/13,CHI,2.0
03/25/13,NOP,7.0
03/25/13,DEN,-7.0
03/25/13,UTA,-7.5
03/25/13,PHI,7.5
03/25/13,ORL,12.5
03/25/13,MIA,-12.5
03/25/13,IND,-6.5
03/25/13,ATL,6.5
03/25/13,GSW,-1.0
03/25/13,LAL,1.0
03/25/13,WAS,4.0
03/25/13,MEM,-4.0
03/26/13,BOS,-2.0
03/26/13,NYK,2.0
03/26/13,DAL,0.0
03/26/13,LAC,0.0
03/26/13,DET,1.0
03/26/13,MIN,-1.0
03/27/13,CHA,-3.0
03/27/13,ORL,3.0
03/27/13,CHI,6.0
03/27/13,MIA,-6.0
03/27/13,CLE,2.5
03/27/13,BOS,-2.5
03/27/13,NOP,5.5
03/27/13,LAC,-5.5
03/27/13,UTA,-13.5
03/27/13,PHX,13.5
03/27/13,NYK,0.0
03/27/13,MEM,0.0
03/27/13,TOR,2.5
03/27/13,ATL,-2.5
03/27/13,HOU,-5.5
03/27/13,IND,5.5
03/27/13,PHI,0.0
03/27/13,MIL,0.0
03/27/13,SAS,-6.5
03/27/13,DEN,6.5
03/27/13,OKC,-14.5
03/27/13,WAS,14.5
03/27/13,MIN,4.5
03/27/13,LAL,-4.5
03/27/13,POR,-3.0
03/27/13,BKN,3.0
03/27/13,GSW,-9.0
03/27/13,SAC,9.0
03/28/13,MIL,2.0
03/28/13,LAL,-2.0
03/28/13,DAL,-3.5
03/28/13,IND,3.5
03/28/13,PHX,3.5
03/28/13,SAC,-3.5
03/29/13,CLE,2.0
03/29/13,PHI,-2.0
03/29/13,BOS,-2.5
03/29/13,ATL,2.5
03/29/13,MEM,-5.0
03/29/13,HOU,5.0
03/29/13,NOP,7.5
03/29/13,MIA,-7.5
03/29/13,NYK,-14.0
03/29/13,CHA,14.0
03/29/13,ORL,3.5
03/29/13,WAS,-3.5
03/29/13,DEN,-7.0
03/29/13,BKN,7.0
03/29/13,DET,-1.5
03/29/13,TOR,1.5
03/29/13,SAS,-4.0
03/29/13,LAC,4.0
03/29/13,MIN,7.5
03/29/13,OKC,-7.5
03/29/13,POR,-2.5
03/29/13,UTA,2.5
03/30/13,MIL,6.0
03/30/13,OKC,-6.0
03/30/13,ATL,-10.5
03/30/13,ORL,10.5
03/30/13,UTA,-4.5
03/30/13,BKN,4.5
03/30/13,SAC,1.5
03/30/13,LAL,-1.5
03/30/13,DAL,-5.0
03/30/13,CHI,5.0
03/30/13,HOU,1.0
03/30/13,LAC,-1.0
03/30/13,PHI,-10.0
03/30/13,CHA,10.0
03/30/13,PHX,10.0
03/30/13,IND,-10.0
03/30/13,MIN,4.0
03/30/13,MEM,-4.0
03/30/13,GSW,-10.0
03/30/13,POR,10.0
03/31/13,CHI,-8.5
03/31/13,DET,8.5
03/31/13,NOP,-6.0
03/31/13,CLE,6.0
03/31/13,NYK,-7.0
03/31/13,BOS,7.0
03/31/13,SAS,-5.0
03/31/13,MIA,5.0
03/31/13,WAS,-4.0
03/31/13,TOR,4.0
04/01/13,MIL,-12.0
04/01/13,CHA,12.0
04/01/13,LAC,-4.0
04/01/13,IND,4.0
04/01/13,MEM,-5.5
04/01/13,SAS,5.5
04/01/13,ATL,-10.5
04/01/13,CLE,10.5
04/01/13,UTA,-10.0
04/01/13,POR,10.0
04/01/13,TOR,-6.0
04/01/13,DET,6.0
04/01/13,HOU,-12.0
04/01/13,ORL,12.0
04/01/13,MIN,-4.5
04/01/13,BOS,4.5
04/02/13,MIA,2.5
04/02/13,NYK,-2.5
04/02/13,LAL,-3.5
04/02/13,DAL,3.5
04/02/13,WAS,-2.5
04/02/13,CHI,2.5
04/03/13,CHA,4.5
04/03/13,PHI,-4.5
04/03/13,MIL,-4.5
04/03/13,MIN,4.5
04/03/13,CLE,5.0
04/03/13,BKN,-5.0
04/03/13,BOS,-7.0
04/03/13,DET,7.0
04/03/13,LAC,-16.5
04/03/13,PHX,16.5
04/03/13,ATL,-1.5
04/03/13,NYK,1.5
04/03/13,UTA,-3.0
04/03/13,DEN,3.0
04/03/13,SAC,4.0
04/03/13,HOU,-4.0
04/03/13,TOR,-4.5
04/03/13,WAS,4.5
04/03/13,SAS,-14.0
04/03/13,ORL,14.0
04/03/13,POR,6.5
04/03/13,MEM,-6.5
04/03/13,GSW,-7.5
04/03/13,NOP,7.5
04/04/13,BKN,-5.0
04/04/13,CHI,5.0
04/04/13,DEN,-7.0
04/04/13,DAL,7.0
04/04/13,OKC,-7.5
04/04/13,SAS,7.5
04/05/13,CHA,5.0
04/05/13,MIA,-5.0
04/05/13,CHI,-8.5
04/05/13,ORL,8.5
04/05/13,BOS,-6.5
04/05/13,CLE,6.5
04/05/13,ATL,-6.5
04/05/13,PHI,6.5
04/05/13,UTA,-9.0
04/05/13,NOP,9.0
04/05/13,SAC,-2.0
04/05/13,DAL,2.0
04/05/13,NYK,-7.5
04/05/13,MIL,7.5
04/05/13,LAL,-2.5
04/05/13,MEM,2.5
04/05/13,IND,-2.5
04/05/13,OKC,2.5
04/05/13,PHX,8.0
04/05/13,GSW,-8.0
04/05/13,MIN,-6.0
04/05/13,TOR,6.0
04/05/13,POR,6.5
04/05/13,HOU,-6.5
04/06/13,MIL,-6.0
04/06/13,TOR,6.0
04/06/13,MIA,-7.5
04/06/13,PHI,7.5
04/06/13,BKN,-14.5
04/06/13,CHA,14.5
04/06/13,DEN,-6.0
04/06/13,HOU,6.0
04/06/13,SAS,-9.0
04/06/13,ATL,9.0
04/06/13,MIN,-6.5
04/06/13,DET,6.5
04/06/13,WAS,3.5
04/06/13,IND,-3.5
04/07/13,CLE,-6.0
04/07/13,ORL,6.0
04/07/13,BOS,-6.0
04/07/13,WAS,6.0
04/07/13,LAC,-4.5
04/07/13,LAL,4.5
04/07/13,SAC,5.5
04/07/13,MEM,-5.5
04/07/13,DET,5.0
04/07/13,CHI,-5.0
04/07/13,PHX,2.5
04/07/13,NOP,-2.5
04/07/13,OKC,-8.0
04/07/13,NYK,8.0
04/07/13,POR,3.5
04/07/13,DAL,-3.5
04/07/13,GSW,-5.5
04/07/13,UTA,5.5
04/09/13,CHI,-3.5
04/09/13,TOR,3.5
04/09/13,MEM,-14.0
04/09/13,CHA,14.0
04/09/13,MIA,-6.5
04/09/13,MIL,6.5
04/09/13,UTA,3.5
04/09/13,OKC,-3.5
04/09/13,NYK,-9.5
04/09/13,WAS,9.5
04/09/13,LAL,-8.5
04/09/13,NOP,8.5
04/09/13,BKN,-8.0
04/09/13,PHI,8.0
04/09/13,IND,-14.0
04/09/13,CLE,14.0
04/09/13,HOU,-14.0
04/09/13,PHX,14.0
04/09/13,GSW,-6.5
04/09/13,MIN,6.5
04/10/13,CLE,-2.0
04/10/13,DET,2.0
04/10/13,BOS,-3.5
04/10/13,BKN,3.5
04/10/13,LAC,-12.5
04/10/13,MIN,12.5
04/10/13,SAC,-6.0
04/10/13,NOP,6.0
04/10/13,ORL,4.5
04/10/13,MIL,-4.5
04/10/13,DAL,-13.5
04/10/13,PHX,13.5
04/10/13,DEN,-3.5
04/10/13,SAS,3.5
04/10/13,PHI,3.0
04/10/13,ATL,-3.0
04/10/13,POR,5.5
04/10/13,LAL,-5.5
04/10/13,WAS,-2.5
04/10/13,MIA,2.5
04/11/13,CHI,4.0
04/11/13,NYK,-4.0
04/11/13,GSW,4.5
04/11/13,OKC,-4.5
04/12/13,CLE,4.5
04/12/13,NYK,-4.5
04/12/13,ATL,-7.0
04/12/13,MIL,7.0
04/12/13,MIA,-12.0
04/12/13,BOS,12.0
04/12/13,NOP,8.0
04/12/13,LAC,-8.0
04/12/13,UTA,-8.5
04/12/13,MIN,8.5
04/12/13,LAL,-7.5
04/12/13,GSW,7.5
04/12/13,DAL,3.0
04/12/13,DEN,-3.0
04/12/13,IND,-5.5
04/12/13,BKN,5.5
04/12/13,DET,-7.5
04/12/13,CHA,7.5
04/12/13,TOR,-3.0
04/12/13,CHI,3.0
04/12/13,HOU,-2.5
04/12/13,MEM,2.5
04/12/13,SAS,-12.5
04/12/13,SAC,12.5
04/12/13,POR,9.5
04/12/13,OKC,-9.5
04/12/13,WAS,-5.5
04/12/13,PHI,5.5
04/13/13,CHA,4.0
04/13/13,MIL,-4.0
04/13/13,MEM,-3.0
04/13/13,LAC,3.0
04/13/13,ORL,4.0
04/13/13,BOS,-4.0
04/13/13,MIN,-5.0
04/13/13,PHX,5.0
04/14/13,MIA,-10.0
04/14/13,CHI,10.0
04/14/13,NOP,3.0
04/14/13,DAL,-3.0
04/14/13,NYK,-4.0
04/14/13,IND,4.0
04/14/13,LAL,3.5
04/14/13,SAS,-3.5
04/14/13,DEN,-15.0
04/14/13,POR,15.0
04/14/13,TOR,3.5
04/14/13,BKN,-3.5
04/14/13,HOU,-10.5
04/14/13,SAC,10.5
04/14/13,PHI,-5.5
04/14/13,CLE,5.5
04/15/13,CHA,-1.5
04/15/13,NYK,1.5
04/15/13,MIL,5.0
04/15/13,DEN,-5.0
04/15/13,CLE,-1.5
04/15/13,MIA,1.5
04/15/13,ORL,5.0
04/15/13,CHI,-5.0
04/15/13,DAL,4.0
04/15/13,MEM,-4.0
04/15/13,BKN,-5.5
04/15/13,WAS,5.5
04/15/13,DET,-4.0
04/15/13,PHI,4.0
04/15/13,PHX,7.0
04/15/13,HOU,-7.0
04/15/13,OKC,-15.5
04/15/13,SAC,15.5
04/15/13,MIN,5.0
04/15/13,UTA,-5.0
04/15/13,GSW,-3.5
04/15/13,SAS,3.5
04/16/13,LAC,-15.5
04/16/13,POR,15.5
04/16/13,ATL,-5.0
04/16/13,TOR,5.0
04/17/13,CHA,-2.5
04/17/13,CLE,2.5
04/17/13,CHI,-8.0
04/17/13,WAS,8.0
04/17/13,MEM,-5.0
04/17/13,UTA,5.0
04/17/13,MIA,-7.0
04/17/13,ORL,7.0
04/17/13,SAC,6.5
04/17/13,LAC,-6.5
04/17/13,NYK,-5.0
04/17/13,ATL,5.0
04/17/13,LAL,0.0
04/17/13,HOU,0.0
04/17/13,DAL,-8.0
04/17/13,NOP,8.0
04/17/13,BKN,-5.5
04/17/13,DET,5.5
04/17/13,DEN,-13.0
04/17/13,PHX,13.0
04/17/13,IND,-3.0
04/17/13,PHI,3.0
04/17/13,TOR,-6.0
04/17/13,BOS,6.0
04/17/13,SAS,-9.0
04/17/13,MIN,9.0
04/17/13,OKC,-3.5
04/17/13,MIL,3.5
04/17/13,POR,8.0
04/17/13,GSW,-8.0
04/20/13,LAC,-5.5
04/20/13,MEM,5.5
04/20/13,NYK,-7.0
04/20/13,BOS,7.0
04/20/13,BKN,-4.5
04/20/13,CHI,4.5
04/20/13,DEN,-7.5
04/20/13,GSW,7.5
04/21/13,MIA,-13.0
04/21/13,MIL,13.0
04/21/13,IND,-7.0
04/21/13,ATL,7.0
04/21/13,SAS,-9.0
04/21/13,LAL,9.0
04/21/13,OKC,-10.0
04/21/13,HOU,10.0
04/22/13,LAC,-6.0
04/22/13,MEM,6.0
04/22/13,BKN,-5.0
04/22/13,CHI,5.0
04/23/13,MIA,-14.5
04/23/13,MIL,14.5
04/23/13,NYK,-6.5
04/23/13,BOS,6.5
04/23/13,DEN,-8.0
04/23/13,GSW,8.0
04/24/13,IND,-7.0
04/24/13,ATL,7.0
04/24/13,SAS,-8.5
04/24/13,LAL,8.5
04/24/13,OKC,-11.0
04/24/13,HOU,11.0
04/25/13,MIL,7.5
04/25/13,MIA,-7.5
04/25/13,CHI,-3.5
04/25/13,BKN,3.5
04/25/13,MEM,-4.5
04/25/13,LAC,4.5
04/26/13,BOS,-2.5
04/26/13,NYK,2.5
04/26/13,LAL,6.5
04/26/13,SAS,-6.5
04/26/13,GSW,0.0
04/26/13,DEN,0.0
04/27/13,CHI,-2.5
04/27/13,BKN,2.5
04/27/13,MEM,-3.5
04/27/13,LAC,3.5
04/27/13,ATL,-2.5
04/27/13,IND,2.5
04/27/13,HOU,1.0
04/27/13,OKC,-1.0
04/28/13,MIL,8.5
04/28/13,MIA,-8.5
04/28/13,BOS,2.0
04/28/13,NYK,-2.0
04/28/13,LAL,11.0
04/28/13,SAS,-11.0
04/28/13,GSW,1.5
04/28/13,DEN,-1.5
04/29/13,ATL,-1.5
04/29/13,IND,1.5
04/29/13,BKN,-6.0
04/29/13,CHI,6.0
04/29/13,HOU,1.0
04/29/13,OKC,-1.0
04/30/13,LAC,-5.0
04/30/13,MEM,5.0
04/30/13,DEN,-7.5
04/30/13,GSW,7.5
05/01/13,NYK,-8.5
05/01/13,BOS,8.5
05/01/13,IND,-7.0
05/01/13,ATL,7.0
05/01/13,OKC,-8.5
05/01/13,HOU,8.5
05/02/13,CHI,0.0
05/02/13,BKN,0.0
05/02/13,GSW,-2.0
05/02/13,DEN,2.0
05/03/13,BOS,2.0
05/03/13,NYK,-2.0
05/03/13,MEM,-6.0
05/03/13,LAC,6.0
05/03/13,ATL,-1.0
05/03/13,IND,1.0
05/03/13,HOU,0.0
05/03/13,OKC,0.0
05/04/13,BKN,-6.5
05/04/13,CHI,6.5
05/05/13,OKC,-3.0
05/05/13,MEM,3.0
05/05/13,NYK,-5.5
05/05/13,IND,5.5
05/06/13,MIA,-12.0
05/06/13,CHI,12.0
05/06/13,SAS,-9.0
05/06/13,GSW,9.0
05/07/13,NYK,-6.0
05/07/13,IND,6.0
05/07/13,OKC,-2.5
05/07/13,MEM,2.5
05/08/13,MIA,-13.0
05/08/13,CHI,13.0
05/08/13,SAS,-7.5
05/08/13,GSW,7.5
05/10/13,CHI,8.0
05/10/13,MIA,-8.0
05/10/13,GSW,-2.0
05/10/13,SAS,2.0
05/11/13,MEM,-5.0
05/11/13,OKC,5.0
05/11/13,IND,-4.5
05/11/13,NYK,4.5
05/12/13,GSW,1.0
05/12/13,SAS,-1.0
05/13/13,CHI,8.5
05/13/13,MIA,-8.5
05/13/13,MEM,-5.0
05/13/13,OKC,5.0
05/14/13,IND,-5.0
05/14/13,NYK,5.0
05/14/13,SAS,-7.0
05/14/13,GSW,7.0
05/15/13,MIA,-14.0
05/15/13,CHI,14.0
05/15/13,OKC,-5.0
05/15/13,MEM,5.0
05/16/13,NYK,-5.0
05/16/13,IND,5.0
05/16/13,GSW,2.0
05/16/13,SAS,-2.0
05/18/13,IND,-5.0
05/18/13,NYK,5.0
05/19/13,SAS,-4.5
05/19/13,MEM,4.5
05/21/13,SAS,-5.0
05/21/13,MEM,5.0
05/22/13,MIA,-8.0
05/22/13,IND,8.0
05/24/13,MIA,-7.5
05/24/13,IND,7.5
05/25/13,MEM,-5.0
05/25/13,SAS,5.0
05/26/13,IND,2.0
05/26/13,MIA,-2.0
05/27/13,MEM,-2.5
05/27/13,SAS,2.5
05/28/13,IND,3.0
05/28/13,MIA,-3.0
05/30/13,MIA,-7.5
05/30/13,IND,7.5
06/01/13,IND,2.5
06/01/13,MIA,-2.5
06/03/13,MIA,-7.0
06/03/13,IND,7.0
06/06/13,MIA,-5.0
06/06/13,SAS,5.0
06/09/13,MIA,-6.0
06/09/13,SAS,6.0
06/11/13,SAS,-2.0
06/11/13,MIA,2.0
06/13/13,SAS,0.0
06/13/13,MIA,0.0
06/16/13,SAS,1.0
06/16/13,MIA,-1.0
06/18/13,MIA,-6.5
06/18/13,SAS,6.5
06/20/13,MIA,-6.0
06/20/13,SAS,6.0
10/29/13,MIA,-5.5
10/29/13,CHI,5.5
10/29/13,LAL,8.5
10/29/13,LAC,-8.5
10/29/13,IND,-11.5
10/29/13,ORL,11.5
10/30/13,CLE,3.0
10/30/13,BKN,-3.0
10/30/13,UTA,6.0
10/30/13,OKC,-6.0
10/30/13,SAC,-2.5
10/30/13,DEN,2.5
10/30/13,NYK,-7.5
10/30/13,MIL,7.5
10/30/13,DAL,-6.0
10/30/13,ATL,6.0
10/30/13,NOP,0.0
10/30/13,IND,-0.0
10/30/13,DET,-2.5
10/30/13,WAS,2.5
10/30/13,TOR,-8.0
10/30/13,BOS,8.0
10/30/13,HOU,-12.5
10/30/13,CHA,12.5
10/30/13,PHI,10.0
10/30/13,MIA,-10.0
10/30/13,SAS,-6.0
10/30/13,MEM,6.0
10/30/13,PHX,5.0
10/30/13,POR,-5.0
10/30/13,MIN,-10.0
10/30/13,ORL,10.0
10/30/13,GSW,-13.0
10/30/13,LAL,13.0
10/31/13,CHI,-7.5
10/31/13,NYK,7.5
10/31/13,LAC,-7.0
10/31/13,GSW,7.0
11/01/13,CHA,2.5
11/01/13,CLE,-2.5
11/01/13,BOS,-2.0
11/01/13,MIL,2.0
11/01/13,MEM,-7.5
11/01/13,DET,7.5
11/01/13,ATL,-3.5
11/01/13,TOR,3.5
11/01/13,SAC,3.5
11/01/13,LAC,-3.5
11/01/13,LAL,7.5
11/01/13,SAS,-7.5
11/01/13,ORL,3.5
11/01/13,NOP,-3.5
11/01/13,BKN,3.5
11/01/13,MIA,-3.5
11/01/13,DEN,-4.5
11/01/13,POR,4.5
11/01/13,HOU,-6.5
11/01/13,DAL,6.5
11/01/13,PHX,-3.5
11/01/13,UTA,3.5
11/01/13,MIN,-2.5
11/01/13,OKC,2.5
11/01/13,WAS,-9.5
11/01/13,PHI,9.5
11/02/13,MIL,0.0
11/02/13,TOR,0.0
11/02/13,UTA,6.0
11/02/13,HOU,-6.0
11/02/13,DAL,-3.0
11/02/13,MEM,3.0
11/02/13,IND,-8.5
11/02/13,CLE,8.5
11/02/13,NOP,-8.5
11/02/13,CHA,8.5
11/02/13,PHI,8.5
11/02/13,CHI,-8.5
11/02/13,POR,1.0
11/02/13,SAS,-1.0
11/02/13,GSW,-10.5
11/02/13,SAC,10.5
11/03/13,MIA,-13.0
11/03/13,WAS,13.0
11/03/13,NYK,-3.5
11/03/13,MIN,3.5
11/03/13,LAL,1.0
11/03/13,ATL,-1.0
11/03/13,ORL,5.5
11/03/13,BKN,-5.5
11/03/13,DET,-9.5
11/03/13,BOS,9.5
11/03/13,OKC,-13.0
11/03/13,PHX,13.0
11/04/13,CLE,-1.5
11/04/13,MIN,1.5
11/04/13,LAC,-5.0
11/04/13,HOU,5.0
11/04/13,MEM,-12.0
11/04/13,BOS,12.0
11/04/13,PHI,7.0
11/04/13,GSW,-7.0
11/05/13,SAC,-2.0
11/05/13,ATL,2.0
11/05/13,NYK,-9.0
11/05/13,CHA,9.0
11/05/13,DAL,-9.0
11/05/13,LAL,9.0
11/05/13,BKN,-10.0
11/05/13,UTA,10.0
11/05/13,DEN,4.5
11/05/13,SAS,-4.5
11/05/13,NOP,-9.0
11/05/13,PHX,9.0
11/05/13,DET,1.0
11/05/13,IND,-1.0
11/05/13,TOR,6.0
11/05/13,MIA,-6.0
11/05/13,POR,-1.5
11/05/13,HOU,1.5
11/06/13,CHA,2.0
11/06/13,TOR,-2.0
11/06/13,MIL,0.0
11/06/13,CLE,0.0
11/06/13,BOS,-4.5
11/06/13,UTA,4.5
11/06/13,MEM,-7.5
11/06/13,NOP,7.5
11/06/13,ORL,7.0
11/06/13,LAC,-7.0
11/06/13,IND,-2.5
11/06/13,CHI,2.5
11/06/13,PHI,2.5
11/06/13,WAS,-2.5
11/06/13,SAS,-13.0
11/06/13,PHX,13.0
11/06/13,OKC,-7.0
11/06/13,DAL,7.0
11/06/13,MIN,0.0
11/06/13,GSW,-0.0
11/07/13,MIA,-5.5
11/07/13,LAC,5.5
11/07/13,DEN,-3.5
11/07/13,ATL,3.5
11/07/13,HOU,-13.0
11/07/13,LAL,13.0
11/08/13,CHA,3.0
11/08/13,NYK,-3.0
11/08/13,CHI,-12.5
11/08/13,UTA,12.5
11/08/13,ORL,-6.0
11/08/13,BOS,6.0
11/08/13,IND,-8.5
11/08/13,TOR,8.5
11/08/13,NOP,-9.5
11/08/13,LAL,9.5
11/08/13,DET,3.0
11/08/13,OKC,-3.0
11/08/13,PHI,3.0
11/08/13,CLE,-3.0
11/08/13,SAS,-5.0
11/08/13,GSW,5.0
11/08/13,PHX,-2.0
11/08/13,DEN,2.0
11/08/13,MIN,-4.5
11/08/13,DAL,4.5
11/08/13,POR,-7.5
11/08/13,SAC,7.5
11/08/13,WAS,1.5
11/08/13,BKN,-1.5
11/09/13,MIL,3.0
11/09/13,DAL,-3.0
11/09/13,CLE,-8.0
11/09/13,PHI,8.0
11/09/13,MEM,-3.0
11/09/13,GSW,3.0
11/09/13,ATL,-6.5
11/09/13,ORL,6.5
11/09/13,MIA,-13.0
11/09/13,BOS,13.0
11/09/13,SAC,-2.0
11/09/13,POR,2.0
11/09/13,BKN,-1.0
11/09/13,IND,1.0
11/09/13,TOR,-9.0
11/09/13,UTA,9.0
11/09/13,HOU,-2.5
11/09/13,LAC,2.5
11/10/13,NYK,3.0
11/10/13,SAS,-3.0
11/10/13,LAL,3.5
11/10/13,MIN,-3.5
11/10/13,PHX,1.5
11/10/13,NOP,-1.5
11/10/13,OKC,-9.0
11/10/13,WAS,9.0
11/11/13,CHA,2.5
11/11/13,ATL,-2.5
11/11/13,CHI,-8.5
11/11/13,CLE,8.5
11/11/13,BOS,-2.0
11/11/13,ORL,2.0
11/11/13,LAC,-6.5
11/11/13,MIN,6.5
11/11/13,UTA,2.5
11/11/13,DEN,-2.5
11/11/13,IND,-6.5
11/11/13,MEM,6.5
11/11/13,HOU,-7.5
11/11/13,TOR,7.5
11/11/13,PHI,6.5
11/11/13,SAS,-6.5
11/11/13,POR,-4.5
11/11/13,DET,4.5
11/12/13,MIA,-13.5
11/12/13,MIL,13.5
11/12/13,LAL,3.0
11/12/13,NOP,-3.0
11/12/13,DAL,-5.5
11/12/13,WAS,5.5
11/12/13,GSW,-9.0
11/12/13,DET,9.0
11/13/13,BOS,-5.5
11/13/13,CHA,5.5
11/13/13,LAC,-4.5
11/13/13,OKC,4.5
11/13/13,MEM,-6.0
11/13/13,TOR,6.0
11/13/13,ATL,-4.0
11/13/13,NYK,4.0
